ID,STATE,COUNTY,PAYAM,FACIL_NAME,FACIL_NAME2,LATITUDE,LONGITUDE,Q_CODE,HF_CODE,HF_TYPE,FUNCTIONAL Status,Source
603,Northern Bahr el Ghazal,Aweil West,Ayat West,MAKUOC,Makuoc,9.087500,26.629710,82044,15,PHCU,Functional,
584,Northern Bahr el Ghazal,Aweil West,Ayat West,NYINBULI SAFE HARBOR INT. RELIEF,Nyinbuli Safe Harbor Int. Relief,9.021630,26.507000,82065,14,PHCC,Functional,
586,Northern Bahr el Ghazal,Aweil West,Gomjuer Centre,ALUEL ACOT,Aluel Acot,9.033210,27.028290,82096,15,PHCU,Functional,
624,Northern Bahr el Ghazal,Aweil West,Gomjuer Centre,ANGOL PHCU,Angol PHCU,9.150550,27.055180,82046,15,PHCU,Functional,
622,Northern Bahr el Ghazal,Aweil West,Gomjuer Centre,NYAMLEL,Nyamlel,9.138520,26.982480,82074,14,PHCC,Functional,
619,Northern Bahr el Ghazal,Aweil West,Gomjuer Centre,NYAMLEL NEW LIFE MINISTRY,Nyamlel New Life Ministry,9.134410,26.987750,82062,14,PHCC,Functional,
598,Northern Bahr el Ghazal,Aweil West,Gomjuer East,AGUAT PHCU,Aguat PHCU,9.074240,27.091020,82050,15,PHCU,Functional,
621,Northern Bahr el Ghazal,Aweil West,Gomjuer East,TB HOSPITAL NYAMLEL,Tb Hospital Nyamlel,9.138110,26.982620,82052,17,Specialized Hospital,,
576,Northern Bahr el Ghazal,Aweil West,Gomjuer East,WEDWEIL,Wedweil,9.007360,27.197880,82097,15,PHCU,Functional,
575,Northern Bahr el Ghazal,Aweil West,Gomjuer East,WEDWIEL MOH,Wedwiel Moh,9.006650,27.197820,82047,14,PHCC,,
617,Northern Bahr el Ghazal,Aweil West,Gomjuer West,ANYOPJANG PHCU,Anyopjang PHCU,9.131611,26.980301,82079,15,PHCU,Functional,
551,Northern Bahr el Ghazal,Aweil West,Gomjuer West,CHELCOU,Chelcou,8.575870,26.513860,82100,14,PHCC,Functional,
557,Northern Bahr el Ghazal,Aweil West,Mariem East,AWEIL CIVIL HOSPITAL,Aweil Civil Hospital,8.768120,27.398930,82107,12,State Hospital,Functional,
545,Northern Bahr el Ghazal,Aweil West,Mariem East,AWEIL MILITARY HOSP.,Aweil Military Hosp.,8.753390,27.380100,82105,96,Other,,
556,Northern Bahr el Ghazal,Aweil West,Mariem East,AWEIL POLICE HOSPITAL,Aweil Police Hospital,8.767450,27.405150,82106,96,Other,,
564,Northern Bahr el Ghazal,Aweil West,Mariem East,MAGER,Mager,8.905810,27.368230,82057,15,PHCU,Functional,
560,Northern Bahr el Ghazal,Aweil West,Mariem East,RUALNGOL,Rualngol,8.868560,27.384710,82085,15,PHCU,Functional,
555,Northern Bahr el Ghazal,Aweil West,Mariem East,RUPTIT,Ruptit,8.764250,27.214310,82080,15,PHCU,,
563,Northern Bahr el Ghazal,Aweil West,Mariem West,AMOTHIC,Amothic,8.898080,27.166290,82043,15,PHCU,Functional,
565,Northern Bahr el Ghazal,Aweil West,Mariem West,MAKER,Maker,8.913560,27.333000,82054,15,PHCU,Functional,
562,Northern Bahr el Ghazal,Aweil West,Mariem West,UDHUOM,Udhuom,8.886150,27.253030,82090,15,PHCU,Functional,
612,Northern Bahr el Ghazal,Aweil West,,MAPER NGOK,Maper Ngok,9.120520,27.071860,82069,15,PHCU,Functional,
879,Unity,Abiemnhom,Abiemnhom,ABIEMNOM PHCC,Abiemnom PHCC,9.039874,28.082340,73104,14,PHCC,,
882,Unity,Abiemnhom,Aworpiny (Awerpiny),AWAR PIINY,Awar Piiny,9.047362,28.088828,73103,15,PHCU,,
880,Unity,Abiemnhom,Aworpiny (Awerpiny),PANYANG,Panyang,9.040910,28.091259,73100,15,PHCU,,
881,Unity,Abiemnhom,Aworpiny (Awerpiny),PATHIEW FUNCTIONAL,Pathiew Functional,9.041775,28.083657,73102,16,Private Clinic,,
877,Unity,Abiemnhom,,ABEMNOM,Abemnom,9.036367,28.084842,73101,15,PHCU,,
891,Unity,Guit,Kedad,KEDAT PHCU,Kedat PHCU,9.121040,30.061480,73112,15,PHCU,,
865,Unity,Guit,Kuach,DUAR PHCU,Duar PHCU,8.855840,29.922710,73113,15,PHCU,,
868,Unity,Guit,Kuach,KWACH PHCU,Kwach PHCU,8.902070,30.029470,73107,15,PHCU,,
895,Unity,Guit,Kuerguini,KUER GUINI PHCU,Kuer Guini PHCU,9.260680,29.891020,73116,15,PHCU,,
898,Unity,Guit,Kuerguini,THOAN PHCC,Thoan PHCC,9.291690,29.837810,73114,15,PHCU,,
893,Unity,Guit,Niemni,GUIT PHCC,Guit PHCC,9.158310,29.910600,73105,14,PHCC,,
900,Unity,Guit,Niemni,NIEMNI PHCU,Niemni PHCU,9.306460,30.026310,73109,15,PHCU,,
904,Unity,Guit,Niemni,WATHNYOTNI PHCU,Wathnyotni PHCU,9.492750,29.893770,73115,15,PHCU,,
901,Unity,Guit,Nyathoar,NYATHAR PHCU,Nyathar PHCU,9.311700,29.977020,73111,15,PHCU,,
902,Unity,Guit,,BIL PHCU,Bil PHCU,9.327330,30.042470,73108,15,PHCU,,
887,Unity,Guit,,CHOL YIEL PHCU,Chol Yiel PHCU,9.070580,29.925620,73106,15,PHCU,,
864,Unity,Koch,Gany,BOAW PHCC,Boaw PHCC,8.843790,29.729600,73063,14,PHCC,,
857,Unity,Koch,Gany,GANY PHCU,Gany PHCU,8.477360,29.958760,73059,15,PHCU,,
858,Unity,Koch,Gany,KOCH PHCC,Koch PHCC,8.599840,29.989890,73030,14,PHCC,,
861,Unity,Koch,Jaak,JAAK PHCU,Jaak PHCU,8.745580,30.005410,73061,15,PHCU,,
862,Unity,Koch,Jaak,RIER PHCU,Rier PHCU,8.782960,30.100230,73060,15,PHCU,,
855,Unity,Koch,Ngony (Nyony),MIRMIR PHCC,Mirmir PHCC,8.464600,30.102250,73057,14,PHCC,,
856,Unity,Koch,Ngony (Nyony),NGONG PHCU,Ngong PHCU,8.470660,30.071160,73058,15,PHCU,,
850,Unity,Koch,Norbor,NOR BOR,Nor Bor,8.404830,29.958850,73078,15,PHCU,,
863,Unity,Koch,Pakur,BUOTH PHCU,Buoth PHCU,8.807590,29.618190,73066,15,PHCU,,
859,Unity,Koch,Pakur,PAKUR PHCU,Pakur PHCU,8.628750,29.734990,73067,15,PHCU,,
860,Unity,Koch,Pakur,WUMLIET PHCU,Wumliet PHCU,8.694160,29.632880,73065,15,PHCU,,
866,Unity,Koch,,TUET PHCU,Tuet PHCU,8.870940,29.744870,73062,15,PHCU,,
838,Unity,Leer,Bou,DINDIN PHCU,Dindin PHCU,8.305920,30.231890,73016,15,PHCU,,
842,Unity,Leer,Bou,LEER PHCU,Leer PHCU,8.333390,30.198600,73012,15,PHCU,,
843,Unity,Leer,Bou,PHORNOR PHCU,Phornor PHCU,8.353860,30.168220,73013,15,PHCU,,
846,Unity,Leer,,GUAT PHCU,Guat PHCU,8.383390,30.144600,73015,15,PHCU,,
839,Unity,Leer,,HOSPITAL LEER,Hospital Leer,8.309620,30.131500,73010,16,Private Clinic,,
851,Unity,Leer,,PADEANG PHCU,Padeang PHCU,8.405430,30.186600,73008,15,PHCU,,
836,Unity,Leer,,PRIMAR HEALTH CARE U,Primar Health Care U,8.265360,30.201120,73011,15,PHCU,,
835,Unity,Leer,,THONYOR PHCC,Thonyor PHCC,8.222650,30.219590,73014,14,PHCC,,
834,Unity,Mayendit,Bor,ADOKBAK PHCC,Adokbak PHCC,8.187980,30.306360,73017,14,PHCC,,
833,Unity,Mayendit,Bor,POULOUL PHCU,Pouloul PHCU,8.174280,30.060010,73025,15,PHCU,,
824,Unity,Mayendit,Bor,PRIMARY CARE UNIT,Primary Care Unit,7.893860,29.960820,73045,15,PHCU,,
840,Unity,Mayendit,Dablual (Daplual),DAB LUAL P.H.C UNIT,Dab Lual P.H.C Unit,8.318750,30.007810,73087,15,PHCU,,
825,Unity,Mayendit,Dablual (Daplual),MADOOL PHCU,Madool PHCU,7.903380,29.842110,73027,15,PHCU,,
854,Unity,Mayendit,Luom,LANLEER PHCU,Lanleer PHCU,8.443570,30.198120,73022,15,PHCU,,
849,Unity,Mayendit,Luom,LOUM PHCU,Loum PHCU,8.397800,30.129560,73024,15,PHCU,,
830,Unity,Mayendit,Pabuong,DHOR THIER PHCU,Dhor Thier PHCU,8.125960,29.982950,73089,15,PHCU,,
829,Unity,Mayendit,Pabuong,PABUONG PHCU,Pabuong PHCU,8.123880,30.005800,73090,15,PHCU,,
845,Unity,Mayendit,Rubkuay,DHORNYIEN P.H.C UNIT,Dhornyien P.H.C Unit,8.383040,30.034070,73086,15,PHCU,,
847,Unity,Mayendit,Rubkuay,PHCC,PHCC,8.391780,30.078580,73081,14,PHCC,,
852,Unity,Mayendit,Rubkuay,RUBNOR P.H.C UNIT,Rubnor P.H.C Unit,8.427100,30.115110,73084,15,PHCU,,
853,Unity,Mayendit,Thaker,P.H.CARE UNIT,P.H.Care Unit,8.440720,30.070180,73083,15,PHCU,,
837,Unity,Mayendit,Tharjiath,LANGBIL NYIER PHCU,Langbil Nyier PHCU,8.266800,29.815950,73026,15,PHCU,,
848,Unity,Mayendit,Tharjiath,THAKKER PHCU,Thakker PHCU,8.393140,30.049370,73082,15,PHCU,,
832,Unity,Mayendit,,MALKUER PHCU,Malkuer PHCU,8.163220,29.942980,73009,15,PHCU,,
831,Unity,Mayendit,,PRIMARY HEALTH CARE,Primary Health Care,8.131790,30.016590,73046,14,PHCC,,
841,Unity,Mayendit,,RIERI PHCU,Rieri PHCU,8.321180,30.067210,73088,15,PHCU,,
844,Unity,Mayendit,,TUTNYANG PHCU,Tutnyang PHCU,8.359710,30.100450,73085,15,PHCU,,
872,Unity,Mayom,Bieh,BIEL PHCU,Biel PHCU,9.010203,28.079719,73005,15,PHCU,,
828,Unity,Mayom,Kuerbuone (Kuerbona),BUOTH PHCU,Buoth PHCU,8.097339,29.037781,73021,15,PHCU,,
874,Unity,Mayom,Kuerbuone (Kuerbona),MAYOM PHCC,Mayom PHCC,9.022217,29.017567,73002,14,PHCC,,
875,Unity,Mayom,Kueryiek (Kuer-Yiek),KUER PHCU,Kuer PHCU,9.024600,28.847430,73007,15,PHCU,,
884,Unity,Mayom,Mankien,MANKIEN,Mankien,9.052120,29.090010,73003,14,PHCC,,
870,Unity,Mayom,Mankien,WANAM PHCU,Wanam PHCU,9.002841,29.001921,73018,15,PHCU,,
892,Unity,Mayom,Ngop,NGOP PHCU,Ngop PHCU,9.122610,28.951350,73006,15,PHCU,,
873,Unity,Mayom,Pup (Pub),PUOP PHCU,Puop PHCU,9.021917,29.001670,73004,15,PHCU,,
827,Unity,Mayom,Riak,REIK PHCU,Reik PHCU,8.091313,29.027647,73001,15,PHCU,,
826,Unity,Mayom,Riak,TURKEY PHCU,Turkey PHCU,8.079711,29.058753,73019,15,PHCU,,
878,Unity,Mayom,Ruathnyibuol (Ruathnyibol),RUATH NYIBOL PHCU,Ruath Nyibol PHCU,9.036990,28.921970,73023,15,PHCU,,
871,Unity,Mayom,Wangkei,WANG KAI PHCC,Wang Kai PHCC,9.008799,29.045546,73020,14,PHCC,,
811,Unity,Panyijar,Kol,KOL PHCU,Kol PHCU,7.598200,30.255910,73074,15,PHCU,,
812,Unity,Panyijar,Kol,KUOL PHCU,Kuol PHCU,7.616180,30.220280,73035,15,PHCU,,
809,Unity,Panyijar,Kol,MACHAK PHCU,Machak PHCU,7.517150,30.267570,73093,15,PHCU,,
815,Unity,Panyijar,Kol,MAJAK PHCU,Majak PHCU,7.685150,30.216340,73028,15,PHCU,,
814,Unity,Panyijar,Kol,PATHEL PHCU,Pathel PHCU,7.654960,30.247840,73079,15,PHCU,,
823,Unity,Panyijar,Mayom,GARBEG PHCU,Garbeg PHCU,7.801100,30.114370,73033,15,PHCU,,
821,Unity,Panyijar,Mayom,KANYNHIAL PHCU,Kanynhial PHCU,7.776670,30.117960,73039,15,PHCU,,
820,Unity,Panyijar,Mayom,MALUAK PHCU,Maluak PHCU,7.745450,30.151090,73040,15,PHCU,,
818,Unity,Panyijar,Mayom,MAYOM PHCU,Mayom PHCU,7.705190,30.073650,73032,15,PHCU,,
816,Unity,Panyijar,Nyal,JANY LOW PHCU,Jany Low PHCU,7.687260,30.234190,73054,15,PHCU,,
822,Unity,Panyijar,Nyal,MEEK ISLAND PHCU,Meek Island PHCU,7.782810,30.306360,73069,15,PHCU,,
817,Unity,Panyijar,Nyal,NYADONG PHCU,Nyadong PHCU,7.704070,30.203390,73037,15,PHCU,,
819,Unity,Panyijar,Nyal,NYAL PHCC,Nyal PHCC,7.723750,30.248580,73080,14,PHCC,,
905,Unity,Panyijar,Nyal,YUP PHCU,Yup PHCU,9.726480,30.182370,73041,15,PHCU,,
798,Unity,Panyijar,Pachaar,PABAR PHCU,Pabar PHCU,7.345220,30.420520,73031,15,PHCU,,
793,Unity,Panyijar,Pachak,MORKNGOK PHCU,Morkngok PHCU,7.261680,30.423990,73075,15,PHCU,,
794,Unity,Panyijar,Pachak,PACHAK PHCU,Pachak PHCU,7.292920,30.446360,73071,15,PHCU,,
797,Unity,Panyijar,Pachak,PACHAR PHCU,Pachar PHCU,7.317860,30.420740,73072,15,PHCU,,
796,Unity,Panyijar,Pachienjok,PACHIENJOK,Pachienjok,7.313420,30.462700,73077,15,PHCU,,
795,Unity,Panyijar,Pachienjok,PAKAM PHCU,Pakam PHCU,7.293520,30.470670,73076,15,PHCU,,
813,Unity,Panyijar,Panyijar,Paliay PHCU,Paliay PHCU,7.638800,3.203330,73036,15,PHCU,,
806,Unity,Panyijar,Panyijiar (Payinjar),CHUK PHCU,Chuk PHCU,7.452210,30.281270,73092,15,PHCU,,
808,Unity,Panyijar,Panyijiar (Payinjar),HAYKUR PHCC,Haykur PHCC,7.491790,30.312270,73073,15,PHCU,,
800,Unity,Panyijar,Thoarnhoum (Thoarnhom),DHOR MANYANG PHCU,Dhor Manyang PHCU,7.403040,30.366150,73029,15,PHCU,,
804,Unity,Panyijar,Thoarnhoum (Thoarnhom),MAKUR PHCU,Makur PHCU,7.426390,30.345660,73091,15,PHCU,,
803,Unity,Panyijar,Thoarnhoum (Thoarnhom),THOANHUOM PHCU,Thoanhuom PHCU,7.416170,30.465760,73044,15,PHCU,,
807,Unity,Panyijar,Tiap,LAE DIIT PHCU,Lae Diit PHCU,7.457660,30.401110,73068,15,PHCU,,
805,Unity,Panyijar,Tiap,PADIENG PHCU,Padieng PHCU,7.438700,30.417720,73038,15,PHCU,,
802,Unity,Panyijar,Tiap,TIAP PHCC,Tiap PHCC,7.414780,30.424030,73070,15,PHCU,,
799,Unity,Panyijar,,DEKOM PHCU,Dekom PHCU,7.358990,30.456560,73056,15,PHCU,,
801,Unity,Panyijar,,GAYANYLIEL PHCC,Gayanyliel PHCC,7.404970,30.472370,73055,14,PHCC,,
810,Unity,Panyijar,,JIELIW PHCU,Jieliw PHCU,7.595360,30.224020,73034,15,PHCU,,
888,Unity,Pariang,Aliiny (Aliny),TOOR PHCU,Toor PHCU,9.084522,29.076821,73094,15,PHCU,,
885,Unity,Pariang,Biu (Biew),BIU PHCC,Biu PHCC,9.064571,30.029749,73110,14,PHCC,,
890,Unity,Pariang,Jamjang,Jamjang PHCU,Jamjang PHCU,9.092793,30.029113,73095,15,PHCU,,
886,Unity,Pariang,Nyeel,NYEEL PHCU,Nyeel PHCU,9.069221,29.087454,73096,15,PHCU,,
889,Unity,Pariang,Pariang,PARIANG,Pariang,9.091134,29.098214,73099,14,PHCC,,
906,Unity,Pariang,,PANYANG PHCU,Panyang PHCU,10.004222,29.092587,73098,15,PHCU,,
903,Unity,Rubkona,Budaang,REANG PHCC,Reang PHCC,9.356650,29.490270,73051,14,PHCC,,
908,Unity,Rubkona,Kaljak,Bentiu State Hospital,Bentiu State Hospital,9.253500,29.802990,99999,0,Hospital,Functional,
894,Unity,Rubkona,Kaljak,CARE BENTIU,Care Bentiu,9.256030,29.795630,73053,14,PHCC,,
896,Unity,Rubkona,Kaljak,KHAL JAAK PHCC,Khal Jaak PHCC,9.276110,29.536490,73052,14,PHCC,,
869,Unity,Rubkona,Ngop,WAAK PHCC,Waak PHCC,8.929650,29.616180,73048,14,PHCC,,
907,Unity,Rubkona,Nhialdiu,Biel Bar,Biel Bar,8.978990,29.717400,73047,15,PHCU,,
883,Unity,Rubkona,Nhialdiu,BIEL CHIR PHCU,Biel Chir PHCU,9.047550,29.689430,73049,15,PHCU,,
876,Unity,Rubkona,Nhialdiu,NHIAL DIU PHCC,Nhial Diu PHCC,9.026190,29.683320,73050,14,PHCC,,
867,Unity,Rubkona,Nhialdiu,TUOCH LUAK PHCU,Tuoch Luak PHCU,8.899550,29.686590,73064,15,PHCU,,
897,Unity,Rubkona,Rubkotne (Rubkona),CARE RUBKONA,Care Rubkona,9.290230,29.789550,73042,14,PHCC,,
899,Unity,Rubkona,Rubkotne (Rubkona),NILE GANGAH B-V,Nile Gangah B-V,9.291860,29.795200,73043,14,PHCC,,
683,Upper Nile,Baliet,Abwong,ABONG PHCU,Abong PHCU,9.114580,32.205430,71008,15,PHCU,,
686,Upper Nile,Baliet,Adong,ADONG PHCU,Adong PHCU,9.243440,32.156400,71009,15,PHCU,,
722,Upper Nile,Baliet,Akoka,AKOKA PHCU,Akoka PHCU,9.739790,32.172530,71083,15,PHCU,,
727,Upper Nile,Baliet,Akoka,BIENG THIANG PHCU,Bieng Thiang PHCU,9.833490,32.037610,71031,15,PHCU,,
720,Upper Nile,Baliet,Akotweng,AKOD WIENG,Akod Wieng,9.708540,32.337300,71029,15,PHCU,,
682,Upper Nile,Baliet,Gel Achiel (Gelachiel),GELLACHOL PHCU,Gellachol PHCU,9.100830,32.369010,71028,15,PHCU,,
687,Upper Nile,Baliet,Nyongkuach,BALIET PHCC,Baliet PHCC,9.295810,32.057480,71007,14,PHCC,,
689,Upper Nile,Baliet,Nyongrial,BANGLAY PHCU,Banglay PHCU,9.337210,31.884240,71030,15,PHCU,,
730,Upper Nile,Baliet,Rom,ROM PHCU,Rom PHCU,9.882040,32.153680,71032,15,PHCU,,
745,Upper Nile,Fashoda,Dethok,ABUROC PHCU,Aburoc PHCU,10.105530,32.084820,71004,15,PHCU,,
742,Upper Nile,Fashoda,Dethok,DETWOK PHCU,Detwok PHCU,10.008130,32.181710,71025,15,PHCU,,
739,Upper Nile,Fashoda,Dethok,GOLLO PHCU,Gollo PHCU,9.960050,32.153280,71005,15,PHCU,Functional,
743,Upper Nile,Fashoda,Dethok,MALLO PHCC,Mallo PHCC,10.049140,32.208560,71006,15,PHCU,,
728,Upper Nile,Fashoda,Kodok,GLOBANY PHCU,Globany PHCU,9.856760,32.025440,71018,15,PHCU,,
733,Upper Nile,Fashoda,Kodok,KODOK HOSPITAL,Kodok Hospital,9.891610,32.115230,71002,14,PHCC,,
732,Upper Nile,Fashoda,Kodok,KODOK PHCC,Kodok PHCC,9.890490,32.116210,71063,14,PHCC,,
734,Upper Nile,Fashoda,Kodok,OTEGO PHCU,Otego PHCU,9.893930,31.992780,71019,15,PHCU,,
726,Upper Nile,Fashoda,Lul,ACHAKE PHCU,Achake PHCU,9.799890,31.982650,71020,15,PHCU,,
721,Upper Nile,Fashoda,Lul,BOL PHCU,Bol PHCU,9.727840,31.859610,71022,15,PHCU,,
724,Upper Nile,Fashoda,Lul,LUL EAST PHCU,Lul East PHCU,9.751330,31.973810,71057,15,PHCU,,
723,Upper Nile,Fashoda,Lul,LUL WEST PHCC,Lul West PHCC,9.747530,31.921910,71021,16,Private Clinic,,
729,Upper Nile,Fashoda,Lul,ORINY PHCC,Oriny PHCC,9.867840,31.889980,71023,14,PHCC,,
725,Upper Nile,Longochuk,Guelguk,GUELGUK PHCC,Guelguk PHCC,9.755510,32.980080,71115,14,PHCC,,
664,Upper Nile,Luakpiny/Nasir,Dingkar,LUAL YAK PHCU,Lual Yak PHCU,8.770170,32.977050,71054,15,PHCU,,
675,Upper Nile,Luakpiny/Nasir,Kiech Kuon,KIECH KUON,Kiech Kuon,8.951050,32.929660,71080,14,PHCC,,
678,Upper Nile,Luakpiny/Nasir,Kiech Kuon,TOLOAR PHC,Toloar Phc,9.029420,32.874740,71050,15,PHCU,,
712,Upper Nile,Maban,Boung,SHATTA PHCU,Shatta PHCU,9.534200,31.660840,71145,15,PHCU,,
704,Upper Nile,Malakal,Central Malakal,ECS PHCC,Ecs PHCC,9.525200,31.658300,71129,14,PHCC,,
706,Upper Nile,Malakal,Central Malakal,MALAKAL TEACHING HOSPITAL,Malakal Teaching Hospital,9.528280,31.650570,71132,11,Teaching Hospital,,
705,Upper Nile,Malakal,Central Malakal,NATIONAL HEALTH INSURANCE,National Health Insurance,9.527270,31.651250,71135,14,PHCC,,
708,Upper Nile,Malakal,Central Malakal,NILE MEDICAL CENTRE,Nile Medical Centre,9.529670,31.653010,71153,17,Specialized Hospital,,
709,Upper Nile,Malakal,Central Malakal,PEDIATRIC HOSPITAL,Pediatric Hospital,9.529760,31.651350,71133,17,Specialized Hospital,,
711,Upper Nile,Malakal,Eastern Malakal,SSC PHCC,Ssc PHCC,9.530880,31.661290,71127,14,PHCC,,
702,Upper Nile,Malakal,Lelo,LELO PHCU,`,9.522840,31.630070,71152,15,PHCU,,
713,Upper Nile,Malakal,Northern Malakal,GLOBAL HEALTH PHCC,Global Health PHCC,9.537970,31.653650,71137,14,PHCC,,
714,Upper Nile,Malakal,Northern Malakal,MULUKIA PHCC,Mulukia PHCC,9.544690,31.646730,71126,14,PHCC,,
715,Upper Nile,Malakal,Northern Malakal,NATURAL HEALTH,Natural Health,9.547160,31.650220,71130,14,PHCC,,
699,Upper Nile,Malakal,Southern Malakal,BAM PHCC,Bam PHCC,9.503280,31.658970,71136,14,PHCC,,
703,Upper Nile,Malakal,Southern Malakal,MILITARY HOSPITAL,Military Hospital,9.524920,31.661860,71131,17,Specialized Hospital,,
716,Upper Nile,Malakal,,DEFANG PHCU,Defang PHCU,9.570790,31.641530,71140,15,PHCU,,
701,Upper Nile,Malakal,,IKOL ISLAMIC R. ORG,Ikol Islamic R. Org,9.513360,31.658490,71154,15,PHCU,,
717,Upper Nile,Malakal,,MAKAL PHCU,Makal PHCU,9.620440,31.650500,71138,15,PHCU,,
707,Upper Nile,Malakal,,MALAKAL MEDICAL CENTRE,Malakal Medical Centre,9.529640,31.653410,71151,16,Private Clinic,,
710,Upper Nile,Malakal,,MALAKAL PRIVATE HOSPITAL,Malakal Private Hospital,9.530240,31.654130,71155,17,Specialized Hospital,,
697,Upper Nile,Malakal,,WARAJ WOK PHCU,Waraj Wok PHCU,9.473800,31.633850,71128,15,PHCU,,
718,Upper Nile,Malakal,,WAU SHILLUK HEALTH,Wau Shilluk Health,9.661330,31.745889,71139,14,PHCC,,
752,Upper Nile,Manyo,Adhidwoi,ATHIDWOI PHCU,Athidwoi PHCU,10.250600,32.242050,71027,15,PHCU,,
755,Upper Nile,Manyo,Adhidwoi,AWETH PHCC,Aweth PHCC,10.341170,32.223180,71026,14,PHCC,,
748,Upper Nile,Manyo,Adhidwoi,OGON PHCU,Ogon PHCU,10.131240,32.270150,71034,15,PHCU,,
761,Upper Nile,Manyo,Kaka,KAKA PHCC,Kaka PHCC,10.579060,32.157400,71001,14,PHCC,,
763,Upper Nile,Manyo,Kaka,THWOR GWANG PHCU,Thwor Gwang PHCU,11.000970,32.642440,71035,15,PHCU,,
780,Upper Nile,Manyo,Magenist,MAGANGS PHCU,Magangs PHCU,11.941350,32.103910,71038,15,PHCU,,
766,Upper Nile,Manyo,Wedakona (Wadakona),AYATT PHCU,Ayatt PHCU,11.292000,32.620260,71037,15,PHCU,,
772,Upper Nile,Manyo,Wedakona (Wadakona),BUSHARA PHCU,Bushara PHCU,11.674720,32.746220,71040,15,PHCU,,
781,Upper Nile,Manyo,Wedakona (Wadakona),KWEK PHCU,Kwek PHCU,11.947010,32.719420,71061,15,PHCU,,
771,Upper Nile,Manyo,Wedakona (Wadakona),N.H.I,N.H.I,11.610030,32.725320,71081,14,PHCC,,
773,Upper Nile,Manyo,Wedakona (Wadakona),OMAR PHCU,Omar PHCU,11.728250,32.775320,71039,15,PHCU,,
770,Upper Nile,Manyo,Wedakona (Wadakona),WADAKON PHCC,Wadakon PHCC,11.608110,32.728360,71082,14,PHCC,,
762,Upper Nile,Manyo,,ODEER PHCU,Odeer PHCU,10.768990,32.305740,71036,15,PHCU,,
760,Upper Nile,Melut,Bimachuk (Bimchuk),PARIAK PHCU,Pariak PHCU,10.560830,32.550620,71047,15,PHCU,,
753,Upper Nile,Melut,Galdora (Goldora),GOLDORA PHCU,Goldora PHCU,10.271680,32.463300,71062,15,PHCU,,
754,Upper Nile,Melut,Galdora (Goldora),THANGRIAL PHCU,Thangrial PHCU,10.307580,32.267910,71067,15,PHCU,,
756,Upper Nile,Melut,Melut,MELUF PHCC,Meluf PHCC,10.437130,32.189790,71065,14,PHCC,,
757,Upper Nile,Melut,Melut,MELUT HOSPITAL,Melut Hospital,10.444380,32.200790,71066,13,County Hospital,,
758,Upper Nile,Melut,Paloch,PALOCH II PHCU,Paloch II PHCU,10.460350,32.543553,71041,15,PHCU,,
759,Upper Nile,Melut,Paloch,PALOCH PHCU,Paloch PHCU,10.465680,32.548140,71048,15,PHCU,,
750,Upper Nile,Melut,Paloch,WANAMUM PHCU,Wanamum PHCU,10.169840,32.812870,71068,15,PHCU,,
744,Upper Nile,Melut,Panomdit (Panhomdit),MALEK PHCU,Malek PHCU,10.061090,32.279540,71064,15,PHCU,,
695,Upper Nile,Panyikang,Dheteim,ALEL PHCU,Alel PHCU,9.457670,31.608250,71144,15,PHCU,,
694,Upper Nile,Panyikang,Dheteim,OWECI PHCC,Oweci PHCC,9.433710,31.575910,71142,14,PHCC,,
690,Upper Nile,Panyikang,Pakang,PAKANG PHCU,Pakang PHCU,9.365060,31.467800,71109,15,PHCU,,
698,Upper Nile,Panyikang,Tonga,NYIBOD PHCU,Nyibod PHCU,9.487300,31.009280,71141,15,PHCU,,
700,Upper Nile,Panyikang,Tonga,PAPOJO PHCU,Papojo PHCU,9.507640,31.941620,71108,15,PHCU,,
696,Upper Nile,Panyikang,Tonga,TONGA PHCC,Tonga PHCC,9.470000,31.049440,71107,14,PHCC,,
693,Upper Nile,Panyikang,,NYILUAK PHCC,Nyiluak PHCC,9.412410,31.295390,71112,14,PHCC,,
691,Upper Nile,Panyikang,,OBEI PHCC,Obei PHCC,9.376050,31.572640,71143,14,PHCC,,
692,Upper Nile,Panyikang,,PAKWAR PHCU,Pakwar PHCU,9.376120,31.397430,71110,15,PHCU,,
769,Upper Nile,Renk,Chemmedi (Chammedi),LATBIER PHCU,Latbier PHCU,11.541190,32.737450,71017,15,PHCU,,
791,Upper Nile,Renk,Geger (Gerger),ALAKA PHCU,Alaka PHCU,12.169470,32.785530,71045,15,PHCU,,
784,Upper Nile,Renk,Geger (Gerger),GIEGER PHCC,Gieger PHCC,11.990260,32.758790,71012,14,PHCC,,
790,Upper Nile,Renk,Geger (Gerger),KILO 15 PHCU,Kilo 15 PHCU,12.141390,32.822120,71044,15,PHCU,,
786,Upper Nile,Renk,Geger (Gerger),KILO 5 PHCU,Kilo 5 PHCU,12.054060,32.820290,71079,15,PHCU,,
782,Upper Nile,Renk,Geger (Gerger),KOLOUG PHCU,Koloug PHCU,11.982680,32.970210,71024,15,PHCU,,
783,Upper Nile,Renk,Geger (Gerger),NATIONAL INSURANCE F,National Insurance F,11.984750,32.762280,71074,14,PHCC,,
787,Upper Nile,Renk,Geger (Gerger),ROMALE PHCU,Romale PHCU,12.076000,32.782170,71043,15,PHCU,,
